0.00000025	3.661
0.00000026	4.076
0.00000027	4.684
0.00000028	5.281
0.00000029	5.285
0.0000003	4.226
0.00000031	3.602
0.00000032	3.31
0.00000033	3.099
0.00000034	2.976
0.00000035	2.952
0.00000036	2.979
0.00000037	2.17
0.00000038	0.9465
0.00000039	0.4438
0.0000004	0.296
0.00000041	0.2268
0.00000042	0.1761
0.00000043	0.1376
0.00000044	0.1075
0.00000045	0.0863
0.00000046	0.07138
0.00000047	0.06209
0.00000048	0.055
0.00000049	0.04913
0.0000005	0.04417
0.00000051	0.03937
0.00000052	0.03641
0.00000053	0.03311
0.00000054	0.0303
0.00000055	0.02797
0.00000056	0.02576
0.00000057	0.02413
0.00000058	0.02252
0.00000059	0.02108
0.0000006	0.01993
0.00000061	0.01845
0.00000062	0.01737
0.00000063	0.01644
0.00000064	0.01543
0.00000065	0.01443
0.00000066	0.0135
0.00000067	0.01274
0.00000068	0.0119
0.00000069	0.0112
0.0000007	0.01053
0.00000071	0.01006
0.00000072	0.00963
0.00000073	0.00895
0.00000074	0.00836
0.00000075	0.00782
0.00000076	0.0072
0.00000077	0.00674
0.00000078	0.00639
0.00000079	0.00583
0.0000008	0.00541
0.00000081	0.005
0.00000082	0.00461
0.00000083	0.00427
0.00000084	0.00394
0.00000085	0.00361
0.00000086	0.00328
0.00000087	0.00298
0.00000088	0.00268
0.00000089	0.00243
0.0000009	0.00217
0.00000091	0.00196
0.00000092	0.00176
0.00000093	0.00155
0.00000094	0.00137
0.00000095	0.00118
0.00000096	0.00102
0.00000097	8.72E-04
0.00000098	7.49E-04
0.00000099	6.22E-04
0.000001	5.09E-04
0.00000101	4.11E-04
0.00000102	3.24E-04
0.00000103	2.48E-04
0.00000104	1.87E-04
0.00000105	1.36E-04
0.00000106	9.36E-05
0.00000107	6.81E-05
0.00000108	5.33E-05
0.00000109	4.08E-05
0.0000011	3.06E-05
0.00000111	2.39E-05
0.00000112	1.78E-05
0.00000113	1.35E-05
0.00000114	9.07E-06
0.00000115	6.22E-06
0.00000116	3.88E-06
0.00000117	2.05E-06
0.00000118	6.10E-07
0.00000119	3.41E-07
0.0000012	2.10E-07
0.00000121	1.25E-07
0.00000122	7.96E-08
0.00000123	4.60E-08
0.00000124	2.37E-08
0.00000125	9.95E-09
0.00000126	3.61E-09
0.00000127	2.02E-09
0.00000128	1.22E-09
0.00000129	7.29E-10
0.0000013	4.66E-10
0.00000131	2.82E-10
0.00000132	1.68E-10
0.00000133	8.47E-11
0.00000134	3.73E-11
0.00000135	1.83E-11
0.00000136	1.03E-11
0.00000137	6.54E-12
0.00000138	4.17E-12
0.00000139	2.54E-12
0.0000014	1.56E-12
0.00000141	9.54E-13
0.00000142	5.65E-13
0.00000143	2.85E-13
0.00000144	2.06E-13
0.00000145	1.39E-13
