0.00000025	1.665
0.00000026	1.757
0.00000027	2.068
0.00000028	2.959
0.00000029	4.356
0.0000003	4.976
0.00000031	5.121
0.00000032	5.112
0.00000033	5.195
0.00000034	5.301
0.00000035	5.494
0.00000036	6.026
0.00000037	6.891
0.00000038	6.616
0.00000039	6.039
0.0000004	5.613
0.00000041	5.33
0.00000042	5.119
0.00000043	4.949
0.00000044	4.812
0.00000045	4.691
0.00000046	4.587
0.00000047	4.497
0.00000048	4.419
0.00000049	4.35
0.0000005	4.294
0.00000051	4.241
0.00000052	4.193
0.00000053	4.151
0.00000054	4.112
0.00000055	4.077
0.00000056	4.045
0.00000057	4.015
0.00000058	3.988
0.00000059	3.963
0.0000006	3.94
0.00000061	3.918
0.00000062	3.898
0.00000063	3.879
0.00000064	3.861
0.00000065	3.844
0.00000066	3.828
0.00000067	3.813
0.00000068	3.798
0.00000069	3.784
0.0000007	3.772
0.00000071	3.759
0.00000072	3.748
0.00000073	3.737
0.00000074	3.727
0.00000075	3.717
0.00000076	3.708
0.00000077	3.699
0.00000078	3.691
0.00000079	3.683
0.0000008	3.675
0.00000081	3.668
0.00000082	3.661
0.00000083	3.654
0.00000084	3.647
0.00000085	3.641
0.00000086	3.635
0.00000087	3.63
0.00000088	3.624
0.00000089	3.619
0.0000009	3.614
0.00000091	3.609
0.00000092	3.604
0.00000093	3.6
0.00000094	3.595
0.00000095	3.591
0.00000096	3.587
0.00000097	3.583
0.00000098	3.579
0.00000099	3.575
0.000001	3.572
0.00000101	3.568
0.00000102	3.565
0.00000103	3.562
0.00000104	3.559
0.00000105	3.556
0.00000106	3.553
0.00000107	3.55
0.00000108	3.547
0.00000109	3.545
0.0000011	3.542
0.00000111	3.54
0.00000112	3.537
0.00000113	3.535
0.00000114	3.532
0.00000115	3.53
0.00000116	3.528
0.00000117	3.526
0.00000118	3.524
0.00000119	3.522
0.0000012	3.52
0.00000121	3.518
0.00000122	3.517
0.00000123	3.515
0.00000124	3.513
0.00000125	3.511
0.00000126	3.509
0.00000127	3.508
0.00000128	3.506
0.00000129	3.505
0.0000013	3.503
0.00000131	3.502
0.00000132	3.5
0.00000133	3.499
0.00000134	3.497
0.00000135	3.496
0.00000136	3.495
0.00000137	3.494
0.00000138	3.492
0.00000139	3.491
0.0000014	3.49
0.00000141	3.489
0.00000142	3.488
0.00000143	3.487
0.00000144	3.486
0.00000145	3.485
