250	2.65681946	4.20258127
255	3.24081375	4.05009881
260	3.6158552	3.70936785
265	3.79381556	3.39307722
270	3.9236163	3.16119731
275	4.0555612	2.90687181
280	4.11077407	2.62130751
285	4.07718356	2.36547146
290	3.99164949	2.17404699
295	3.89190033	2.04683981
300	3.79959633	1.96870586
305	3.72270085	1.92355367
310	3.66256622	1.89976092
315	3.61814996	1.88986238
320	3.58658475	1.8884993
325	3.5655227	1.8928936
330	3.55305061	1.90162946
335	3.54798288	1.91427086
340	3.54964513	1.93045685
345	3.55774633	1.95014337
350	3.57244179	1.97321102
355	3.59432065	1.99966171
360	3.62383736	2.02930463
365	3.66205829	2.06207732
370	3.7106531	2.09795097
375	3.77111888	2.13658677
380	3.84587886	2.17920229
385	3.94665212	2.23157753
390	4.11032381	2.27004011
395	4.30892555	2.2161897
400	4.44120962	2.08670626
405	4.4969302	1.9726782
410	4.53159914	1.9092949
415	4.59264393	1.89252023
420	4.73417324	1.88876666
425	4.9699694	1.78593754
430	5.12887582	1.49673131
435	5.10623553	1.21455655
440	5.02218681	1.01947198
445	4.93384647	0.882959808
450	4.84749864	0.776901549
455	4.76524201	0.695408738
460	4.68903891	0.631766829
465	4.61999647	0.581993264
470	4.55765832	0.541593337
475	4.50244948	0.50893961
480	4.45267753	0.480813212
485	4.40794847	0.456368732
490	4.36732101	0.434604463
495	4.32980907	0.41477877
500	4.29491962	0.396654699
505	4.26269589	0.380321898
510	4.23233072	0.365368513
515	4.20376164	0.351668317
520	4.17683629	0.339107623
525	4.15154025	0.327566926
530	4.12763857	0.316995277
535	4.10510112	0.307309649
540	4.08387952	0.298362387
545	4.06378009	0.290064551
550	4.04472344	0.282352325
555	4.02675509	0.275162483
560	4.00963265	0.268435499
565	3.99346269	0.262122419
570	3.97812105	0.256167642
575	3.96357432	0.250535986
580	3.94977592	0.245185837
585	3.93660278	0.240076106
590	3.92420554	0.235219217
595	3.91240083	0.230545596
600	3.9011498	0.226035847
605	3.89036124	0.221680132
610	3.88008098	0.217447886
615	3.87029479	0.213317801
620	3.8608037	0.209295794
625	3.85189864	0.20539589
630	3.84341545	0.201567112
635	3.83523902	0.197802362
640	3.82732056	0.194095793
645	3.81977249	0.190458883
650	3.81258393	0.186883257
655	3.80570867	0.183345404
660	3.79912912	0.179839888
665	3.79283765	0.176374201
670	3.78692867	0.172884419
675	3.78129124	0.169341168
680	3.77594624	0.165656102
685	3.77086057	0.161664138
690	3.76584756	0.157449434
695	3.76076605	0.152852765
700	3.75529903	0.148149611
705	3.74960394	0.143424962
710	3.74350687	0.139065252
715	3.73732916	0.135056196
720	3.7310601	0.131443876
725	3.72511073	0.128367302
730	3.71929178	0.125452156
735	3.71393801	0.122870966
740	3.70874304	0.120348752
745	3.70381067	0.117927575
750	3.69912319	0.115548138
755	3.69459634	0.113194643
760	3.69032027	0.110875382
765	3.68611233	0.108562121
770	3.68218891	0.106282015
775	3.67828985	0.104000775
780	3.67469183	0.101751649
785	3.67110007	0.0994994087
790	3.66772241	0.0972741795
795	3.66435014	0.0950456036
800	3.66125219	0.0928400247
805	3.65815284	0.0906307445
810	3.65531382	0.088439913
815	3.65248443	0.0862466041
820	3.64998049	0.0840675292
825	3.64753729	0.0818888132
830	3.64542258	0.0797244765
835	3.64347241	0.0775663729
840	3.64193203	0.0753884721
845	3.64093002	0.0731860864
850	3.64021622	0.07080166
855	3.64131367	0.0672788415
860	3.64241424	0.0637580913
865	3.64342564	0.0560120036
870	3.64443039	0.0470623379
875	3.642727	0.0373562687
880	3.6360219	0.026223438
885	3.62933839	0.0150493825
890	3.61925198	0.00958554673
895	3.60857234	0.00505260999
900	3.59865688	0.00164138059
905	3.59065663	0.00103278295
910	3.58263862	0.000421469347
915	3.57598373	0.000167444442
920	3.57007092	0.000109163154
925	3.5641483	5.06886321e-005
930	3.55921197	3.45334833e-005
935	3.55434921	2.17662455e-005
940	3.54956241	1.01580736e-005
945	3.54536885	7.1873732e-006
950	3.54117033	4.20964271e-006
955	3.53707283	1.78769143e-006
960	3.53332432	1.23853395e-006
965	3.52957183	6.88210811e-007
970	3.52592496	2.52429021e-007
975	3.52260349	1.63239743e-007
980	3.51927888	7.38821792e-008
985	3.51599275	0
