250	2.99675041	3.31613572
255	3.32071904	3.30672323
260	3.76732984	3.14337531
265	3.96510525	2.65985322
270	3.89257544	2.36362823
275	3.81800406	2.20937122
280	3.77172022	2.11798331
285	3.74906711	2.05450751
290	3.74038255	2.00619979
295	3.74085552	1.9719895
300	3.75302342	1.95316346
305	3.78394624	1.9477632
310	3.8418771	1.94793318
315	3.9310828	1.93844497
320	4.04411375	1.89989203
325	4.15639633	1.82471542
330	4.26145253	1.73173215
335	4.36512953	1.60469075
340	4.43558655	1.44329225
345	4.46127077	1.27322886
350	4.44860896	1.11476947
355	4.41045114	0.978433202
360	4.35952754	0.866250027
365	4.30502418	0.775055193
370	4.25194619	0.699879706
375	4.20213905	0.63616466
380	4.15571272	0.580617421
385	4.11213118	0.531185773
390	4.07080173	0.486698725
395	4.03129603	0.446504799
400	3.99338355	0.410220302
405	3.95700071	0.377583095
410	3.92221428	0.348371911
415	3.88919497	0.322353357
420	3.85819422	0.299232046
425	3.82950637	0.278596132
430	3.80339794	0.259869984
435	3.77999989	0.242302812
440	3.75918556	0.225025313
445	3.74048313	0.207185847
450	3.72307759	0.188137957
455	3.70592554	0.167614999
460	3.68796053	0.145820459
465	3.66832234	0.123393082
470	3.64653342	0.101256575
475	3.62256978	0.0804066806
480	3.59681716	0.0617041659
485	3.56994136	0.0457295645
490	3.54272287	0.0327256335
495	3.51590465	0.0226221804
500	3.49008578	0.0151162567
505	3.46567234	0.00977355371
510	3.44287806	0.00612195958
515	3.42175767	0.00372013266
520	3.40225393	0.00219635599
525	3.38424383	0.00126182063
530	3.36757552	0.000706532401
535	3.35209357	0.00038618975
540	3.33765353	0.000206395202
545	3.32412846	0.000108024808
550	3.31141036	5.54581935e-005
555	3.29940884	2.79720455e-005
560	3.28804867	1.38834751e-005
565	3.27726703	6.79204776e-006
570	3.26701107	3.28063614e-006
575	3.25723585	1.5671698e-006
580	3.24790276	7.41728984e-007
585	3.23897818	3.48452862e-007
590	3.23043264	1.62794037e-007
595	3.22223999	7.57817026e-008
600	3.21437688	3.52202627e-008
605	3.20682232	1.63742942e-008
610	3.19955736	7.62978596e-009
615	3.19256475	3.56932892e-009
620	3.18582876	1.67906707e-009
625	3.179335	7.95261808e-010
630	3.17307023	3.79591099e-010
635	3.16702227	1.82696873e-010
640	3.16117983	8.86839958e-011
645	3.15553248	4.34116808e-011
650	3.15007053	2.14212516e-011
655	3.14478497	1.0649128e-011
660	3.13966738	5.3300881e-012
665	3.13470991	2.68332229e-012
670	3.12990523	1.35777704e-012
675	3.12524645	6.89867147e-013
680	3.12072713	3.51541959e-013
685	3.1163412	1.79661175e-013
690	3.11208295	9.1818492e-014
695	3.10794702	4.66545697e-014
700	3.10392835	2.33316048e-014
705	3.10002215	1.14999719e-014
710	3.0962239	5.56110575e-015
715	3.09252933	2.50140342e-015
720	3.08893439	8.24733399e-016
725	3.08543524	0
730	3.08202824	0
735	3.07870994	0
740	3.07547706	0
745	3.07232649	0
750	3.06925525	0
755	3.06626053	0
760	3.06333963	0
765	3.06048998	0
770	3.05770914	0
775	3.05499477	0
780	3.05234463	0
785	3.04975661	0
790	3.04722864	0
795	3.04475879	0
800	3.04234517	0
805	3.03998601	0
810	3.03767959	0
815	3.03542426	0
820	3.03321844	0
825	3.03106062	0
830	3.02894934	0
835	3.02688321	0
840	3.0248609	0
845	3.02288109	0
850	3.02094257	0
855	3.01904413	0
860	3.01718462	0
865	3.01536294	0
870	3.01357803	0
875	3.01182886	0
880	3.01011443	0
885	3.0084338	0
890	3.00678605	0
895	3.00517028	0
900	3.00358564	0
905	3.00203131	0
910	3.00050649	0
915	2.9990104	0
920	2.9975423	0
925	2.99610147	0
930	2.99468721	0
935	2.99329885	0
940	2.99193574	0
945	2.99059725	0
950	2.98928276	0
955	2.98799169	0
960	2.98672347	0
965	2.98547753	0
970	2.98425335	0
975	2.9830504	0
980	2.98186818	0
985	2.98070619	0
990	2.97956398	0
995	2.97844106	0
1000	2.97733701	0
