7.69E-08	1.51596		
7.73E-08	1.518591		
7.76E-08	1.520463		
7.79E-08	1.521958		
7.83E-08	1.523838		
7.86E-08	1.526195		
7.90E-08	1.528649		
7.93E-08	1.531088		
7.97E-08	1.533458		
8.00E-08	1.535733		
8.04E-08	1.537895		
8.07E-08	1.539937		
8.11E-08	1.541852		
8.14E-08	1.543639		
8.18E-08	1.545303		
8.21E-08	1.546854		
8.25E-08	1.548272		
8.29E-08	1.549378		
8.32E-08	1.549932		
8.36E-08	1.550008		
8.40E-08	1.550052		
8.43E-08	1.550201		
8.47E-08	1.550279		
8.51E-08	1.550241		
8.54E-08	1.55007		
8.58E-08	1.549761		
8.62E-08	1.549318		
8.66E-08	1.548716		
8.70E-08	1.547536		
8.73E-08	1.5451		
8.77E-08	1.541323		
8.81E-08	1.536346		
8.85E-08	1.5301		
8.89E-08	1.526843		
8.93E-08	1.533004		
8.97E-08	1.542282		
9.01E-08	1.544354		
9.04E-08	1.53981		
9.08E-08	1.537663		
9.12E-08	1.542344		
9.16E-08	1.550929		
9.20E-08	1.561941		
9.24E-08	1.57012		
9.29E-08	1.572935		
9.33E-08	1.572951		
9.37E-08	1.56904		
9.41E-08	1.56047		
9.45E-08	1.548921		
9.49E-08	1.536161		
9.53E-08	1.527699		
9.57E-08	1.524122		
9.62E-08	1.520482		
9.66E-08	1.516092		
9.70E-08	1.509704		
9.74E-08	1.493412		
9.79E-08	1.468672		
9.83E-08	1.451511		
9.87E-08	1.443294		
9.92E-08	1.430197		
9.96E-08	1.410291		
1.00E-07	1.39467		
1.00E-07	1.394182		
1.01E-07	1.406965		
1.01E-07	1.426614		
1.02E-07	1.450337		
1.02E-07	1.478988		
1.03E-07	1.518661		
1.03E-07	1.569325		
1.04E-07	1.637783		
1.04E-07	1.741224		
1.05E-07	1.880297		
1.05E-07	2.014147		
1.05E-07	2.097264		
1.06E-07	2.121767		
1.06E-07	2.111039		
1.07E-07	2.101072		
1.07E-07	2.106338		
1.08E-07	2.123857		
1.08E-07	2.1427		
1.09E-07	2.141217		
1.09E-07	2.106695		
1.10E-07	2.052598		
1.10E-07	2.006438		
1.11E-07	1.974922		
1.11E-07	1.950236		
1.12E-07	1.929626		
1.12E-07	1.911703		
1.13E-07	1.895621		
1.13E-07	1.880776		
1.14E-07	1.866709		
1.14E-07	1.853466		
1.15E-07	1.841058		
1.15E-07	1.829123		
1.16E-07	1.817382		
1.16E-07	1.805479		
1.17E-07	1.792667		
1.17E-07	1.780255		
1.18E-07	1.769535		
1.18E-07	1.759754		
1.19E-07	1.750613		
1.19E-07	1.741882		
1.20E-07	1.733613		
1.20E-07	1.725884		
1.21E-07	1.718549		
1.21E-07	1.711487		
1.22E-07	1.7047		
1.22E-07	1.698347		
1.23E-07	1.692497		
1.23E-07	1.687244		
1.24E-07	1.68219		
1.25E-07	1.67666		
1.25E-07	1.67033		
1.26E-07	1.663965		
1.26E-07	1.658303		
1.27E-07	1.653062		
1.27E-07	1.64812		
1.28E-07	1.643419		
1.28E-07	1.638921		
1.29E-07	1.634597		
1.30E-07	1.630418		
1.30E-07	1.62639		
1.31E-07	1.622525		
1.31E-07	1.618808		
1.32E-07	1.615223		
1.32E-07	1.611762		
1.33E-07	1.608424		
1.34E-07	1.605201		
1.34E-07	1.602063		
1.35E-07	1.598988		
1.35E-07	1.595979		
1.36E-07	1.593031		
1.37E-07	1.590134		
1.37E-07	1.587268		
1.38E-07	1.584389		
1.38E-07	1.581601		
1.39E-07	1.579009		
1.40E-07	1.576586		
1.40E-07	1.574295		
1.41E-07	1.572076		
1.41E-07	1.569897		
1.42E-07	1.56772		
1.43E-07	1.565534		
1.43E-07	1.563341		
1.44E-07	1.561128		
1.45E-07	1.558963		
1.45E-07	1.556899		
1.46E-07	1.55491		
1.46E-07	1.55299		
1.47E-07	1.551137		
1.48E-07	1.549326		
1.48E-07	1.547537		
1.49E-07	1.545778		
1.50E-07	1.544049		
1.50E-07	1.542352		
1.51E-07	1.540682		
1.52E-07	1.539036		
1.52E-07	1.537423		
1.53E-07	1.535856		
1.54E-07	1.534329		
1.54E-07	1.532841		
1.55E-07	1.531395		
1.56E-07	1.529999		
1.56E-07	1.528655		
1.57E-07	1.527324		
1.58E-07	1.52598		
1.58E-07	1.524637		
1.59E-07	1.5233		
1.60E-07	1.521966		
1.61E-07	1.520641		
1.61E-07	1.519329		
1.62E-07	1.518027		
1.63E-07	1.516726		
1.63E-07	1.515418		
1.64E-07	1.514134		
1.65E-07	1.512894		
1.66E-07	1.511685		
1.66E-07	1.510503		
1.67E-07	1.509344		
1.68E-07	1.508206		
1.68E-07	1.507089		
1.69E-07	1.505992		
1.70E-07	1.504913		
1.71E-07	1.503851		
1.71E-07	1.502807		
1.72E-07	1.50178		
1.73E-07	1.500768		
1.74E-07	1.499772		
1.74E-07	1.498792		
1.75E-07	1.497826		
1.76E-07	1.496874		
1.77E-07	1.495935		
1.78E-07	1.495009		
1.78E-07	1.494096		
1.79E-07	1.493195		
1.80E-07	1.492306		
1.81E-07	1.491427		
1.81E-07	1.490558		
1.82E-07	1.489694		
1.83E-07	1.488843		
1.84E-07	1.488009		
1.85E-07	1.48719		
1.86E-07	1.486385		
1.86E-07	1.485592		
1.87E-07	1.484811		
1.88E-07	1.484042		
1.89E-07	1.483285		
1.90E-07	1.482538		
1.90E-07	1.481802		
1.91E-07	1.481077		
1.92E-07	1.480362		
1.93E-07	1.479657		
1.94E-07	1.478961		
1.95E-07	1.478275		
1.96E-07	1.477599		
1.96E-07	1.476931		
1.97E-07	1.476273		
1.98E-07	1.475624		
1.99E-07	1.474983		
2.00E-07	1.47435		
2.01E-07	1.473726		
2.02E-07	1.47311		
2.03E-07	1.472503		
2.03E-07	1.471903		
2.04E-07	1.471311		
2.05E-07	1.470727		
2.06E-07	1.47015		
2.07E-07	1.46958		
2.08E-07	1.469017		
2.09E-07	1.468462		
2.10E-07	1.467914		
2.11E-07	1.467373		
2.12E-07	1.466838		
2.12E-07	1.46631		
2.13E-07	1.465789		
2.14E-07	1.465274		
2.15E-07	1.464765		
2.16E-07	1.464263		
2.17E-07	1.463766		
2.18E-07	1.463276		
2.19E-07	1.462792		
2.20E-07	1.462313		
2.21E-07	1.46184		
2.22E-07	1.461373		
2.23E-07	1.460912		
2.24E-07	1.460456		
2.25E-07	1.460006		
2.26E-07	1.45956		
2.27E-07	1.45912		
2.28E-07	1.458686		
2.29E-07	1.458256		
2.30E-07	1.457831		
2.31E-07	1.457412		
2.32E-07	1.456997		
2.33E-07	1.456587		
2.34E-07	1.456181		
2.35E-07	1.455781		
2.36E-07	1.455385		
2.37E-07	1.454993		
2.38E-07	1.454606		
2.39E-07	1.454224		
2.40E-07	1.453846		
2.41E-07	1.453472		
2.42E-07	1.453102		
2.43E-07	1.452737		
2.44E-07	1.452375		
2.46E-07	1.452018		
2.47E-07	1.451664		
2.48E-07	1.451315		
2.49E-07	1.450969		
2.50E-07	1.450628		
2.51E-07	1.45029		
2.52E-07	1.449955		
2.53E-07	1.449625		
2.54E-07	1.449299		
2.55E-07	1.448975		
2.57E-07	1.448655		
2.58E-07	1.448339		
2.59E-07	1.448027		
2.60E-07	1.447717		
2.61E-07	1.447411		
2.62E-07	1.447109		
2.63E-07	1.446809		
2.65E-07	1.446513		
2.66E-07	1.44622		
2.67E-07	1.44593		
2.68E-07	1.445644		
2.69E-07	1.44536		
2.70E-07	1.445079		
2.72E-07	1.444802		
2.73E-07	1.444527		
2.74E-07	1.444255		
2.75E-07	1.443987		
2.76E-07	1.443721		
2.78E-07	1.443457		
2.79E-07	1.443197		
2.80E-07	1.442939		
2.81E-07	1.442684		
2.82E-07	1.442432		
2.84E-07	1.442183		
2.85E-07	1.441936		
2.86E-07	1.441691		
2.87E-07	1.441449		
2.89E-07	1.44121		
2.90E-07	1.440973		
2.91E-07	1.440738		
2.93E-07	1.440506		
2.94E-07	1.440277		
2.95E-07	1.44005		
2.96E-07	1.439825		
2.98E-07	1.439602		
2.99E-07	1.439382		
3.00E-07	1.439164		
3.02E-07	1.438948		
3.03E-07	1.438735		
3.04E-07	1.438524		
3.06E-07	1.438314		
3.07E-07	1.438107		
3.08E-07	1.437902		
3.10E-07	1.437699		
3.11E-07	1.437498		
3.12E-07	1.437299		
3.14E-07	1.437102		
3.15E-07	1.436907		
3.17E-07	1.436714		
3.18E-07	1.436523		
3.19E-07	1.436334		
3.21E-07	1.436147		
3.22E-07	1.435962		
3.24E-07	1.435779		
3.25E-07	1.435597		
3.26E-07	1.435417		
3.28E-07	1.435239		
3.29E-07	1.435063		
3.31E-07	1.434889		
3.32E-07	1.434716		
3.34E-07	1.434545		
3.35E-07	1.434375		
3.37E-07	1.434208		
3.38E-07	1.434041		
3.40E-07	1.433877		
3.41E-07	1.433715		
3.43E-07	1.433554		
3.44E-07	1.433395		
3.46E-07	1.433237		
3.47E-07	1.43308		
3.49E-07	1.432926		
3.50E-07	1.432772		
3.52E-07	1.432621		
3.53E-07	1.43247		
3.55E-07	1.432321		
3.56E-07	1.432174		
3.58E-07	1.432028		
3.59E-07	1.431883		
3.61E-07	1.43174		
3.63E-07	1.431598		
3.64E-07	1.431458		
3.66E-07	1.431318		
3.67E-07	1.431181		
3.69E-07	1.431045		
3.71E-07	1.43091		
3.72E-07	1.430776		
3.74E-07	1.430644		
3.76E-07	1.430513		
3.77E-07	1.430383		
3.79E-07	1.430254		
3.81E-07	1.430127		
3.82E-07	1.430001		
3.84E-07	1.429876		
3.86E-07	1.429752		
3.87E-07	1.429629		
3.89E-07	1.429508		
3.91E-07	1.429388		
3.92E-07	1.429269		
3.94E-07	1.429151		
3.96E-07	1.429034		
3.98E-07	1.428919		
3.99E-07	1.428804		
4.01E-07	1.42869		
4.03E-07	1.428578		
4.05E-07	1.428466		
4.06E-07	1.428356		
4.08E-07	1.428247		
4.10E-07	1.428139		
4.12E-07	1.428032		
4.14E-07	1.427926		
4.15E-07	1.42782		
4.17E-07	1.427716		
4.19E-07	1.427613		
4.21E-07	1.42751		
4.23E-07	1.42741		
4.25E-07	1.427309		
4.26E-07	1.42721		
4.28E-07	1.427112		
4.30E-07	1.427014		
4.32E-07	1.426918		
4.34E-07	1.426822		
4.36E-07	1.426727		
4.38E-07	1.426633		
4.40E-07	1.42654		
4.42E-07	1.426448		
4.44E-07	1.426357		
4.45E-07	1.426267		
4.47E-07	1.426177		
4.49E-07	1.426088		
4.51E-07	1.426		
4.53E-07	1.425913		
4.55E-07	1.425827		
4.57E-07	1.425742		
4.59E-07	1.425657		
4.61E-07	1.425573		
4.63E-07	1.42549		
4.65E-07	1.425408		
4.67E-07	1.425326		
4.70E-07	1.425246		
4.72E-07	1.425166		
4.74E-07	1.425086		
4.76E-07	1.425008		
4.78E-07	1.42493		
4.80E-07	1.424853		
4.82E-07	1.424776		
4.84E-07	1.4247		
4.86E-07	1.424626		
4.88E-07	1.424552		
4.91E-07	1.424478		
4.93E-07	1.424405		
4.95E-07	1.424333		
4.97E-07	1.424261		
4.99E-07	1.42419		
5.01E-07	1.42412		
5.04E-07	1.424051		
5.06E-07	1.423982		
5.08E-07	1.423913		
5.10E-07	1.423846		
5.13E-07	1.423778		
5.15E-07	1.423712		
5.17E-07	1.423646		
5.19E-07	1.423581		
5.22E-07	1.423516		
5.24E-07	1.423452		
5.26E-07	1.423389		
5.28E-07	1.423326		
5.31E-07	1.423263		
5.33E-07	1.423201		
5.35E-07	1.423141		
5.38E-07	1.42308		
5.40E-07	1.42302		
5.43E-07	1.422961		
5.45E-07	1.422902		
5.47E-07	1.422843		
5.50E-07	1.422785		
5.52E-07	1.422727		
5.55E-07	1.422671		
5.57E-07	1.422615		
5.59E-07	1.422559		
5.62E-07	1.422504		
5.64E-07	1.422449		
5.67E-07	1.422394		
5.69E-07	1.42234		
5.72E-07	1.422287		
5.74E-07	1.422235		
5.77E-07	1.422182		
5.79E-07	1.42213		
5.82E-07	1.422079		
5.85E-07	1.422028		
5.87E-07	1.421977		
5.90E-07	1.421927		
5.92E-07	1.421878		
5.95E-07	1.421829		
5.97E-07	1.42178		
6.00E-07	1.421732		
6.03E-07	1.421684		
6.05E-07	1.421636		
6.08E-07	1.42159		
6.11E-07	1.421543		
6.13E-07	1.421497		
6.16E-07	1.421452		
6.19E-07	1.421406		
6.21E-07	1.421361		
6.24E-07	1.421317		
6.27E-07	1.421273		
6.30E-07	1.421229		
6.32E-07	1.421186		
6.35E-07	1.421143		
6.38E-07	1.421101		
6.41E-07	1.421059		
6.44E-07	1.421017		
6.46E-07	1.420975		
6.49E-07	1.420935		
6.52E-07	1.420894		
6.55E-07	1.420854		
6.58E-07	1.420814		
6.61E-07	1.420775		
6.64E-07	1.420736		
6.67E-07	1.420697		
6.70E-07	1.420658		
6.72E-07	1.42062		
6.75E-07	1.420583		
6.78E-07	1.420545		
6.81E-07	1.420508		
6.84E-07	1.420471		
6.87E-07	1.420435		
6.90E-07	1.420398		
6.93E-07	1.420363		
6.96E-07	1.420328		
6.99E-07	1.420293		
7.03E-07	1.420258		
7.06E-07	1.420223		
7.09E-07	1.420189		
7.12E-07	1.420155		
7.15E-07	1.420121		
7.18E-07	1.420088		
7.21E-07	1.420055		
7.24E-07	1.420023		
7.28E-07	1.41999		
7.31E-07	1.419958		
7.34E-07	1.419926		
7.37E-07	1.419895		
7.40E-07	1.419863		
7.44E-07	1.419832		
7.47E-07	1.419802		
7.50E-07	1.419772		
7.54E-07	1.419742		
7.57E-07	1.419712		
7.60E-07	1.419682		
7.64E-07	1.419653		
7.67E-07	1.419623		
7.70E-07	1.419594		
7.74E-07	1.419566		
7.77E-07	1.419538		
7.80E-07	1.41951		
7.84E-07	1.419482		
7.87E-07	1.419454		
7.91E-07	1.419427		
7.94E-07	1.4194		
7.98E-07	1.419373		
8.01E-07	1.419347		
8.05E-07	1.41932		
8.08E-07	1.419294		
8.12E-07	1.419268		
8.15E-07	1.419243		
8.19E-07	1.419217		
8.23E-07	1.419192		
8.26E-07	1.419167		
8.30E-07	1.419142		
8.33E-07	1.419118		
8.37E-07	1.419094		
8.41E-07	1.41907		
8.44E-07	1.419046		
8.48E-07	1.419022		
8.52E-07	1.418998		
8.56E-07	1.418975		
8.59E-07	1.418952		
8.63E-07	1.418929		
8.67E-07	1.418907		
8.71E-07	1.418884		
8.75E-07	1.418862		
8.78E-07	1.41884		
8.82E-07	1.418818		
8.86E-07	1.418796		
8.90E-07	1.418775		
8.94E-07	1.418753		
8.98E-07	1.418732		
9.02E-07	1.418712		
9.06E-07	1.418691		
9.10E-07	1.418671		
9.14E-07	1.41865		
9.18E-07	1.41863		
9.22E-07	1.41861		
9.26E-07	1.41859		
9.30E-07	1.41857		
9.34E-07	1.418551		
9.38E-07	1.418532		
9.42E-07	1.418513		
9.46E-07	1.418494		
9.50E-07	1.418475		
9.55E-07	1.418457		
9.59E-07	1.418438		
9.63E-07	1.41842		
9.67E-07	1.418401		
9.72E-07	1.418383		
9.76E-07	1.418366		
9.80E-07	1.418348		
9.84E-07	1.418331		
9.89E-07	1.418314		
9.93E-07	1.418296		
