2.9908,2.8335,2.6762,2.519,2.3617,2.5187,2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.9913,3.1485,3.3057,3.4629,3.6201,3.7774,3.6201,3.4629,3.3057,3.1485,2.9913,2.8341,2.6768,2.5196,2.6744,2.8318,2.6744,2.517,2.3597,2.2023,2.0449,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.1051,1.2623,1.4195,1.5767,1.7339,1.8911,2.0483,2.2055,2.3627,2.5199,2.6771,2.5199,2.3627,2.519,2.6763,2.8335,2.9908,3.148,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.519,2.3618,2.2045,2.0473,1.89,1.7344,1.8916,2.0488,2.206,2.3631,2.206,2.0488,1.8916,1.7344,1.5773,1.578,1.7352,1.8923,2.0494,2.2066,2.3637,2.5209,2.678,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089,0.16375,0.31901,0.47622,0.63342,0.79062,0.94783
2.8335,2.6762,2.519,2.3617,2.5187,2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.9913,3.1485,3.3057,3.4629,3.6201,3.4629,3.3057,3.1485,2.9913,2.8341,2.6768,2.5196,2.3624,2.517,2.6744,2.517,2.3597,2.2023,2.0449,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.2623,1.4195,1.5767,1.7339,1.8911,2.0483,2.2055,2.3627,2.5199,2.6771,2.8343,2.6771,2.5199,2.6763,2.8335,2.9908,3.148,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.519,2.3618,2.2045,2.0473,1.8916,2.0488,2.206,2.3631,2.5203,2.3631,2.206,2.0488,1.8916,1.7344,1.7352,1.8923,2.0494,2.2066,2.3637,2.5209,2.678,2.8351,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089,0.16375,0.31901,0.47622,0.63342,0.79062
2.6762,2.519,2.3617,2.5187,2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.9913,3.1485,3.3057,3.4629,3.3057,3.1485,2.9913,2.8341,2.6768,2.5196,2.3624,2.2052,2.3597,2.517,2.3597,2.2023,2.0449,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.4195,1.5767,1.7339,1.8911,2.0483,2.2055,2.3627,2.5199,2.6771,2.8343,2.9915,2.8343,2.6771,2.8335,2.9908,3.148,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.519,2.3618,2.2045,2.0488,2.206,2.3631,2.5203,2.6775,2.5203,2.3631,2.206,2.0488,1.8916,1.8923,2.0494,2.2066,2.3637,2.5209,2.678,2.8351,2.9923,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089,0.16375,0.31901,0.47622,0.63342
2.519,2.3617,2.5187,2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.9913,3.1485,3.3057,3.1485,2.9913,2.8341,2.6768,2.5196,2.3624,2.2052,2.048,2.2023,2.3597,2.2023,2.0449,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.7326,1.5767,1.7339,1.8911,2.0483,2.2055,2.3627,2.5199,2.6771,2.8343,2.9915,3.1487,2.9915,2.8343,2.9908,3.148,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.7206,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.519,2.3618,2.206,2.3631,2.5203,2.6775,2.8347,2.6775,2.5203,2.3631,2.206,2.0488,2.0494,2.2066,2.3637,2.5209,2.678,2.8351,2.9923,3.1494,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089,0.16375,0.31901,0.47622
2.3617,2.5187,2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.9913,3.1485,2.9913,2.8341,2.6768,2.5196,2.3624,2.2052,2.048,1.8908,2.0449,2.2023,2.0449,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.7326,1.8899,1.7339,1.8911,2.0483,2.2055,2.3627,2.5199,2.6771,2.8343,2.9915,3.1487,3.3059,3.1487,2.9915,3.148,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.7206,4.8779,4.7206,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.519,2.3631,2.5203,2.6775,2.8347,2.9918,2.8347,2.6775,2.5203,2.3631,2.206,2.2066,2.3637,2.5209,2.678,2.8351,2.9923,3.1494,3.3066,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089,0.16375,0.31901
2.5187,2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.9913,2.8341,2.6768,2.5196,2.3624,2.2052,2.048,1.8908,1.7335,1.8875,2.0449,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,1.8911,2.0483,2.2055,2.3627,2.5199,2.6771,2.8343,2.9915,3.1487,3.3059,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.7206,4.8779,5.0351,4.8779,4.7206,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,2.9918,2.8347,2.6775,2.5203,2.3631,2.3637,2.5209,2.678,2.8351,2.9923,3.1494,3.3066,3.4637,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089,0.16375
2.676,2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.406,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.8341,2.6768,2.5196,2.3624,2.2052,2.048,1.8908,1.7335,1.5763,1.7301,1.8875,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,2.2044,2.0483,2.2055,2.3627,2.5199,2.6771,2.8343,2.9915,3.1487,3.3059,3.4631,3.6203,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.7206,4.8779,4.7206,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,3.3062,3.149,2.9918,2.8347,2.6775,2.5203,2.5209,2.678,2.8351,2.9923,3.1494,3.3066,3.4637,3.6208,3.778,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803,0.32089
2.8333,2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.406,4.5633,4.406,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.6768,2.5196,2.3624,2.2052,2.048,1.8908,1.7335,1.5763,1.4191,1.5728,1.7301,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,2.2044,2.3617,2.2055,2.3627,2.5199,2.6771,2.8343,2.9915,3.1487,3.3059,3.4631,3.6203,3.7775,3.6203,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.7206,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,3.3062,3.4634,3.3062,3.149,2.9918,2.8347,2.6775,2.678,2.8351,2.9923,3.1494,3.3066,3.4637,3.6208,3.778,3.9351,3.778,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517,0.47803
2.9905,3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.406,4.5633,4.7206,4.5633,4.406,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.676,2.5187,2.3614,2.2042,2.0469,1.8896,1.7323,1.5751,1.4178,1.5728,1.4154,1.258,1.1006,1.1036,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,2.2044,2.3617,2.5189,2.3627,2.5199,2.6771,2.8343,2.9915,3.1487,3.3059,3.4631,3.6203,3.7775,3.9347,3.7775,3.6203,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.5633,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,3.3062,3.4634,3.6205,3.4634,3.3062,3.149,2.9918,2.8347,2.8351,2.9923,3.1494,3.3066,3.4637,3.6208,3.778,3.9351,4.0923,3.9351,3.778,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231,0.63517
3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.406,4.5633,4.7206,4.8778,4.7206,4.5633,4.406,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.676,2.5187,2.3614,2.2042,2.0469,1.8896,1.7323,1.5751,1.4178,1.2605,1.1032,1.1036,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,2.2044,2.3617,2.5189,2.6762,2.5199,2.6771,2.8343,2.9915,3.1487,3.3059,3.4631,3.6203,3.7775,3.9347,4.0919,3.9347,3.7775,3.6203,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.4061,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,3.3062,3.4634,3.6205,3.7777,3.6205,3.4634,3.3062,3.149,2.9918,2.9923,3.1494,3.3066,3.4637,3.6208,3.778,3.9351,4.0923,4.2494,4.0923,3.9351,3.778,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945,0.79231
3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.406,4.5633,4.7206,4.8778,5.0351,4.8778,4.7206,4.5633,4.406,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.676,2.5187,2.3614,2.2042,2.0469,1.8896,1.7323,1.5751,1.4178,1.2605,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,2.2044,2.3617,2.5189,2.6762,2.8335,2.6771,2.8343,2.9915,3.1487,3.3059,3.4631,3.6203,3.7775,3.9347,4.0919,4.2491,4.0919,3.9347,3.7775,3.6203,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,4.2488,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,3.3062,3.4634,3.6205,3.7777,3.9349,3.7777,3.6205,3.4634,3.3062,3.149,3.1494,3.3066,3.4637,3.6208,3.778,3.9351,4.0923,4.2494,4.4065,4.2494,4.0923,3.9351,3.778,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066,0.94945
3.1478,3.3051,3.4624,3.6196,3.7769,3.9342,4.0915,4.2487,4.406,4.5633,4.7206,4.8778,4.7206,4.5633,4.406,4.2487,4.0915,3.9342,3.7769,3.6196,3.4624,3.3051,3.1478,2.9905,2.8333,2.676,2.5187,2.3614,2.2042,2.0469,1.8896,1.7323,1.5751,1.4178,1.2605,1.2608,1.4181,1.5754,1.7326,1.8899,2.0472,2.2044,2.3617,2.5189,2.6762,2.8335,2.9907,2.8343,2.9915,3.1487,3.3059,3.4631,3.6203,3.7775,3.9347,4.0919,4.2491,4.4063,4.2491,4.0919,3.9347,3.7775,3.6203,3.4631,3.3059,3.1487,3.3053,3.4626,3.6198,3.7771,3.9343,4.0916,3.9343,3.7771,3.6198,3.4626,3.3053,3.148,2.9908,2.8335,2.6763,2.5203,2.6775,2.8347,2.9918,3.149,3.3062,3.4634,3.6205,3.7777,3.9349,4.0921,3.9349,3.7777,3.6205,3.4634,3.3062,3.3066,3.4637,3.6208,3.778,3.9351,4.0923,4.2494,4.4065,4.5637,4.4065,4.2494,4.0923,3.9351,3.778,3.6208,3.4637,3.3066,3.1494,2.9923,2.8351,2.678,2.5209,2.3637,2.2066,2.0494,1.8923,1.7352,1.578,1.4209,1.2637,1.1066
